"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q99417",3,3,6,NA,4,2,22.1010236756639,22.1430826348732,0.181230399924588,0.112190772038316,0.251173370235036
NA,NA,NA,NA,NA,NA,NA,18.2377066103094,17.3733226012813,-0.635744414990348,0.00682230830667185,0.0230595682716375
"P0AED0",NA,NA,NA,NA,NA,1,19.0552009717004,20.7003146183526,1.80784210877635,0.000249083546340641,0.00129076907767559
"O14757",NA,NA,NA,NA,NA,4,19.8078740323679,19.8480034737326,2.0768549620604e-06,0.99780456682716,1
"P0C018",NA,NA,NA,NA,NA,3,19.4416253536722,20.7681581904814,1.49454805089145,1.31515967576286e-05,8.94501985353415e-05
"O60783",2,2,4,NA,1,NA,20.0740976082409,20.1610106105426,0.353069138516085,0.0114275513785791,0.0359848148747292
"P05739",4,4,4,4,4,4,23.8627689790304,22.8159536611542,-0.932635881313497,1.33353998960802e-06,1.11550895004518e-05
"P50453",10,11,10,NA,10,11,20.925457768438,20.9132956014333,0.0293551730047642,0.512081261422836,0.864869013451118
"P38077",7,7,8,NA,NA,4,21.319999249769,20.1791278337198,-0.959693947372725,1.74699578444646e-06,1.43217527380766e-05
"Q8NF50",9,13,13,NA,17,19,19.4063686690025,19.4763516339676,0.128907146694416,0.125482881501155,0.273431485014296
"Q04869",8,8,7,NA,5,5,21.7676039166237,20.7754897244207,-0.746853122752678,2.12391490720918e-08,2.31586006581748e-07
"P40553",NA,NA,3,NA,NA,4,19.9967829151459,18.8279822474761,-1.07455976177678,0.00813797438592593,0.0268260017759004
"P09950",NA,2,NA,NA,NA,NA,19.7451679950419,19.5103760903786,-2.53032832901556e-20,0.999999999885344,1
"Q9NZ45",5,5,3,5,6,3,22.2205214608975,22.0504644818364,6.80125059866441e-21,0.999999999946064,1
"Q8N5K1",NA,NA,NA,NA,2,NA,20.1491980966825,19.8307254431973,-0.052776821152082,0.492480435729727,0.83876112419312
"Q96AB3",NA,2,3,NA,4,4,20.9316680712935,20.7114873685753,8.03574399802601e-20,0.999999999611882,1
"P47116",8,9,5,NA,NA,NA,19.5630444158194,18.5366137659441,-0.801989211507268,0.000907788685813241,0.00400495008447018
"Q9UGR2",NA,NA,NA,NA,NA,5,19.1091978405354,18.8688956524129,1.06343762316832e-19,0.999999999628368,1
NA,NA,NA,NA,NA,NA,NA,19.3890383028569,18.1925532515346,-0.0784063119461462,0.599135638213975,0.983206029594193
NA,NA,NA,NA,NA,NA,NA,19.4615209387147,19.6488888862667,5.45606849167065e-19,0.999999999424435,1
"P32803",4,2,3,NA,3,NA,21.3561737476679,21.0582831338803,-4.15137487539043e-19,0.999999999171412,1
"P09429",5,5,5,5,5,5,22.0326009854311,21.9788337936655,0.0815269739209061,0.243175922446015,0.468295062309293
"P26583",6,7,8,6,5,7,22.6726946576741,22.5281792236242,1.45664625997458e-19,0.999999999591526,1
"P17169",NA,NA,NA,3,4,4,18.8304930609876,20.5687470475343,1.90481572700506,1.54282652152536e-06,1.27801301409936e-05
NA,NA,NA,NA,NA,NA,NA,19.2241839002561,19.4407498669772,1.79419751339859e-19,0.999999999588862,1
"P33602",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,21.5895119715748,21.0778026506768,-3.22966496633581e-20,0.999999999870655,1
"P53365",NA,5,NA,NA,NA,4,19.5272677777931,19.6564314243314,0.212593119053859,0.116292449059385,0.257756825990251
"Q04767",2,2,2,NA,1,NA,21.0648433214386,19.8032414148914,-1.034957031295,0.000252147450398414,0.00130299660122085
"Q9BZK7",8,5,6,4,4,5,20.2275106836906,20.1218903665776,0.0294076071028348,0.593308029414869,0.97653011958853
"P60624",NA,NA,NA,NA,5,5,20.049784247235,22.2842970634035,1.98540823131121,7.93963767681906e-05,0.000464330759813971
"Q9C0E2",5,4,5,NA,4,4,20.1388511788841,19.8296163528439,-1.74528473277745e-10,0.999992834487258,1
"Q9BYD3",NA,NA,NA,NA,NA,5,19.9848844501071,19.7731220753758,5.51561115440213e-21,0.999999999969241,1
"Q5VWZ2",NA,NA,NA,NA,NA,2,20.0247347717035,20.0194101045122,5.5059130682019e-20,0.999999999810577,1
"O00330",4,3,NA,NA,6,7,20.0663526538175,19.8713607762893,-4.96474422422407e-21,0.999999999962448,1
"Q15645",12,12,10,14,11,13,20.9878743393952,20.9884471209226,7.40691451387874e-20,0.999999999294853,1
"Q9NQS7",NA,4,NA,NA,8,8,19.6747470862319,19.5576072673783,7.08572642710653e-20,0.999999999698959,1
"Q9Y2Q9",NA,NA,NA,NA,NA,2,19.5338741031058,19.6268666972721,0.117365036364145,0.342185200077219,0.621239077667178
"Q96HS1",9,10,8,10,10,14,20.9751007241656,21.0003847464979,8.02655021200507e-20,0.999999999316543,1
"Q9BTA9",NA,8,NA,NA,5,7,19.8816911157766,19.9067373431945,0.156749480992498,0.0611175479971861,0.150823651126893
"Q15435",NA,5,6,NA,5,6,20.2601528647134,20.3070217206592,2.01653152219337e-17,0.999999993892688,1
"O75575",NA,NA,NA,NA,NA,3,19.2291075281137,19.1288369946092,-3.53180377835776e-20,0.999999999884039,1
"Q99258",NA,5,4,NA,4,2,20.4542964114547,19.9164648553801,-1.50031856815737e-19,0.999999999525224,1
NA,NA,NA,NA,NA,NA,NA,19.1536861774937,18.890290677316,-8.74191494993055e-20,0.999999999667961,1
"Q6UXV4",NA,NA,NA,NA,NA,1,19.2410988354426,19.2422900937831,0.0149806436916836,0.749844714614149,1
"Q04941",NA,1,NA,NA,1,2,23.0409405625567,23.0548026560334,0.0703188822576195,0.576959367617786,0.955002830384346
"Q8N3U4",7,5,11,8,8,10,19.8798699529071,19.9178035081975,0.0963605139989859,0.431171076721002,0.755127635153538
"Cont_A2I7N1",NA,NA,NA,NA,NA,2,20.813389945159,20.6887125718697,3.6739452390694e-20,0.999999999808878,1
NA,NA,NA,NA,NA,NA,NA,19.7176947377645,19.5825113076073,1.26408865056369e-20,0.999999999953748,1
"Q9UNP9",6,6,6,7,6,9,20.850199000484,20.6661372639486,-4.52884426626199e-20,0.99999999956329,1
"Q6UXN9",6,9,7,NA,7,10,21.0103603697759,20.7946792711241,8.71848243618084e-20,0.99999999948644,1
"P20645",6,3,4,5,5,4,21.0325690504672,21.0444177888674,0.0955549189853886,0.301593507062467,0.561504181213248
"Q96SU4",9,NA,NA,NA,NA,8,19.704603520667,19.8998178909276,0.331739465002083,0.000714580870627563,0.00322695185678029
"P32832",3,5,4,NA,NA,NA,19.6666478922462,18.830019518742,-0.444917216982456,0.197027589551717,0.395480333458238
"P0A9M5",NA,NA,NA,NA,2,1,18.318575581188,19.5544740492381,1.39780834130456,0.000192091692798124,0.00102807029414618
"P82650",9,9,NA,NA,8,9,21.0083025942101,21.0589574442694,0.137322227744223,0.168021434270353,0.348084718253251
"Q9BSD7",5,6,6,NA,5,5,21.2071824817987,21.1518134402959,0.0704827425696319,0.353964228307207,0.639278056330947
"Q10471",NA,8,7,NA,NA,7,20.3079516545711,20.4032073864706,1.25186378110728e-08,0.999778852282443,1
NA,NA,NA,NA,NA,NA,NA,19.7850313778364,20.9949487418576,6.14564096298375e-19,0.999999999251505,1
"Q15291",5,8,NA,9,8,11,20.8683215990833,20.8368050291875,7.55069511213085e-19,0.999999998156526,1
"P49573",7,7,5,NA,7,4,20.7484992801715,19.6513244714334,-0.86304827252741,9.23016763629274e-09,1.08303235478699e-07
"P09105",3,NA,NA,NA,NA,4,20.1915932162817,20.0194803168684,1.63889653093994e-20,0.999999999892205,1
"Q6YP21",6,6,8,NA,4,7,19.7688144480207,19.630562187191,2.23005497961236e-20,0.999999999850007,1
"P0A9J6",NA,NA,NA,NA,3,4,19.8298890090527,20.5456397578147,0.856782798430943,0.0245132025305823,0.0689899969800871
NA,NA,NA,NA,NA,NA,NA,19.3415608651443,18.6449266577026,-0.245126531990846,0.339265157688041,0.617149008577066
"Q8WUW1",NA,3,NA,NA,NA,1,20.8628929748913,20.7587703936945,3.69713628703903e-21,0.999999999986371,1
"P21524",1,2,2,NA,NA,NA,20.5492530377101,19.5110401381727,-0.771763350131711,0.0078505301425043,0.0260122043527754
"P0A7T3",NA,NA,NA,NA,NA,4,19.5157597495914,21.1104104616334,1.94678544049171,1.05297140780958e-05,7.33248596404416e-05
"P0AEU7",NA,NA,NA,NA,2,3,19.9315057262445,20.6072424457644,0.424699887294487,0.185248196932854,0.37589490589006
NA,NA,NA,NA,NA,NA,NA,19.5674819227626,19.7806458842705,0.160511465140678,0.250135648348037,0.479866176402215
"Q9P0J0",NA,NA,NA,NA,NA,5,21.0462287305359,21.0678323065172,0.0902541845312105,0.318848580331537,0.58712993392171
"O00399",NA,NA,2,NA,1,NA,20.8331255639072,21.306085253795,0.645111861752009,0.00279002072648381,0.0106496664594121
"P40580",6,5,NA,NA,NA,NA,20.1225558378884,18.972018472786,-0.905920045723965,0.000149109520792769,0.000816131992504798
"O75746",NA,NA,NA,NA,NA,7,19.0956329424144,19.4479433257229,0.42258543720133,0.0820513928862119,0.193205443580177
"P35241",NA,NA,6,NA,NA,7,21.0584728617483,21.0488943591759,0.142152254253711,0.114047780057955,0.253795180161046
"P0ACJ8",NA,NA,NA,NA,NA,5,20.5817634916243,20.9059995188916,0.598569560923796,0.0435588517115966,0.112338116635391
"O14880",4,3,2,3,3,3,21.0594719026179,20.8776499087093,5.2971817845066e-11,0.999987780553253,1
NA,NA,NA,NA,NA,NA,NA,18.2435808475891,18.8976334637443,0.721884640600193,0.0365356684463008,0.097020554965057
"P23857",NA,NA,NA,NA,NA,1,18.4204710267037,19.6318384543592,0.340449828902426,0.354830844720568,0.640634739166934
NA,NA,NA,NA,NA,NA,NA,19.6130349708151,19.0092874427988,-2.27500636246758e-19,0.999999999266457,1
NA,NA,NA,NA,NA,NA,NA,20.459724652383,19.5192163029948,-0.703404387725934,0.00922558145444461,0.0299076968879483
NA,NA,NA,NA,NA,NA,NA,19.6645469830963,19.907066830575,0.291532900990285,0.104696253569668,0.236782480567099
NA,NA,NA,NA,NA,NA,NA,18.5980472483339,18.626831033733,1.02573617126193e-19,0.999999999401488,1
"P31153",9,9,7,9,8,6,22.6443475390542,22.5874925041108,2.16255194320053e-10,0.999965052784514,1
"P19358",7,7,7,6,10,7,21.4206205954541,20.464809016221,-0.779641657069033,3.66535180750734e-09,4.59203217419091e-08
"Q9NUD5",NA,4,NA,NA,NA,NA,20.3011416994318,20.1660870327195,6.38822145004505e-20,0.999999999720822,1
"P78330",NA,NA,NA,NA,5,3,20.7525904907223,20.681316918462,2.24787788075948e-19,0.999999999114523,1
NA,NA,NA,NA,NA,NA,NA,19.9613126613671,18.8680909239423,-0.848084103656137,5.62091482193891e-06,4.12101416932113e-05
"P38891",NA,NA,NA,NA,NA,5,21.5140217782978,20.4639287436514,-0.858563993699072,1.74875812637619e-08,1.92571579392616e-07
"Q9P2R7",8,7,NA,NA,7,7,20.4020136515243,20.2996099163587,3.80341189822082e-20,0.999999999685101,1
"O15213",7,NA,3,NA,2,3,19.8293668795467,20.0841030808608,0.433469021954018,0.000951621391164557,0.0041526048608563
"O95985",5,4,8,NA,9,NA,19.7781231051649,19.7187548843489,0.0639701334555907,0.43068377372626,0.754750534948135
"P37387",NA,NA,NA,NA,4,NA,19.4074386162751,20.5089743087247,0.733190406253986,0.0306819047919801,0.0836016647056765
"P21283",5,4,8,5,5,5,20.1759399443807,20.2471421845572,0.162166415450664,0.0758120317320531,0.180815116507475
"P33416",10,19,16,NA,9,10,21.2661730310607,20.5008457804809,-0.720119625263087,1.19307034152269e-06,1.00326369628044e-05
"Q03769",NA,NA,6,NA,NA,NA,19.772760844323,19.056819245546,-0.520268221143402,0.107589088321519,0.242239123807072
"Q9Y6Y8",3,NA,NA,NA,6,4,19.7345500487766,19.8643850738957,1.98714191376537e-19,0.999999999235621,1
"P38795",8,8,10,NA,NA,NA,20.6394413390763,19.7290435236482,-0.510788525608906,0.000356396697285495,0.00175044395569424
"P11491",6,NA,NA,NA,NA,NA,19.673755804569,18.4482184982786,-0.952189153587785,1.99070135743364e-07,1.89834923260424e-06
"P40008",4,4,4,NA,NA,NA,21.5943186896851,20.2978254466663,-1.03658747828392,1.89189168043087e-06,1.54185004792824e-05
"P40518",5,8,4,4,5,4,21.0415911898179,20.1702186645149,-0.549308088009054,6.05108124941435e-07,5.37336014947994e-06
NA,NA,NA,NA,NA,NA,NA,17.451219767103,18.9753015373107,1.62537279445571,0.000707696732596228,0.00319846650318328
"Q16851",10,11,15,NA,10,14,21.769653244944,21.5725744424148,1.41610752383437e-20,0.999999999810021,1
"P28496",NA,NA,3,NA,NA,NA,19.9316275752136,19.2012925499067,-0.51944935524472,0.000517822270330049,0.00242934370273185
"Q9BSJ2",NA,NA,NA,NA,NA,7,19.4594690619956,19.5955238268322,0.307962689852923,0.0182994656457866,0.0539649491679678
"P15640",NA,NA,NA,5,8,4,19.4678584238869,20.7802613532424,1.63859460343708,1.35167769973265e-08,1.53411272669043e-07
"P32857",3,1,NA,NA,NA,NA,20.4940490002979,19.9685270892056,-0.271274531778572,0.125151829111748,0.272817223711784
"O75663",9,10,9,NA,8,7,21.4055674419572,21.2275721712435,-1.20404259512536e-20,0.999999999906621,1
NA,NA,NA,NA,NA,NA,NA,20.134586040519,19.9293213507107,5.8787985791578e-20,0.99999999975498,1
"P61201",8,14,12,12,11,12,21.1730827598653,21.5627192582946,0.0637695806399401,0.475424405537371,0.81564310687246
"Q9Y6B6",NA,2,1,NA,NA,2,20.8123510454472,20.721060602006,1.44222861079004e-20,0.999999999881156,1
NA,NA,NA,NA,NA,NA,NA,19.6622782214225,19.1994365636059,-0.249496412383191,0.359335952242142,0.646906095366888
"P22033",NA,4,NA,NA,NA,4,20.0365896302784,19.9541813238299,6.41147009308353e-20,0.999999999588884,1
"Q12250",4,4,6,NA,4,4,21.1823514301546,20.2885674505862,-0.589768828437578,0.000313594497883701,0.00156717971089093
"P14859",NA,2,1,NA,NA,5,19.3494361950582,19.1266023311293,7.13998424758725e-20,0.999999999753428,1
"O95232",8,8,14,8,12,11,22.1937862977987,22.2631919683582,0.179064925498416,0.119729556940222,0.263480983750291
"Q9UBV8",NA,NA,NA,NA,3,6,20.8638265871951,20.5034001243898,-1.61285631308127e-20,0.999999999882817,1
"P49435",4,4,NA,NA,2,NA,22.1013047043679,21.1008279486043,-3.19645985184309e-19,0.999999999200321,1
"O43823",7,7,6,8,10,9,20.463674220812,20.5242066768199,0.0165591946898548,0.762804112234984,1
"P50502,Q8IZP2",3,NA,4,NA,NA,NA,23.337822245028,23.1728988344666,9.06224050114696e-20,0.999999999674405,1
NA,NA,NA,NA,NA,NA,NA,18.8380181814268,18.6006510641695,-2.90953266471312e-20,0.999999999849298,1
"Q9H9H4",NA,2,2,NA,NA,NA,20.2748393295096,20.108344360846,2.61528514229755e-20,0.999999999952816,1
"Q04602",2,NA,NA,NA,NA,NA,19.6124089292235,18.9114621736085,-7.38817678522623e-21,0.999999999965368,1
"P53337",NA,NA,5,NA,3,5,21.8862819789811,20.8034153201141,-0.963440453639018,3.41677397521518e-10,5.12516096282277e-09
NA,NA,NA,NA,NA,NA,NA,21.7222697215844,21.4775423680827,-2.48283705566069e-20,0.999999999894903,1
"P41056",1,1,1,NA,1,1,24.4605330961046,23.6084236032158,-0.639127024357469,0.00304439111550605,0.0114396551733639
"Q12904",9,9,11,10,12,12,22.4622063729177,22.445852885399,0.0749120532419657,0.293525029720173,0.549246094048199
"P46736",NA,2,NA,NA,NA,2,20.0023917710925,20.0706474627911,0.0518512800021338,0.521176212137306,0.877820281972835
"P35207",NA,12,NA,NA,NA,NA,20.5779915175548,20.2656919279216,-3.12958919800121e-16,0.999999982454871,1
"Cont_Q28085",NA,NA,NA,NA,7,9,19.9277733517291,19.9819795653682,1.19349529946104e-07,0.999221147435804,1
NA,NA,NA,NA,NA,NA,NA,23.1096835717148,23.2002476915864,2.48512552843681e-19,0.999999999166969,1
"O00629",8,8,9,12,10,11,22.154380214832,22.1192120248751,0.0473732047230674,0.507208162739077,0.85797174739466
"Q96P47",NA,NA,NA,NA,NA,2,21.3005692523529,20.5553234991482,-4.37291997481583e-19,0.999999999315956,1
"O60701",8,8,6,NA,8,5,20.1594431468822,20.0924441753989,1.21944883820735e-11,0.999993586930242,1
"Q5MNZ6",2,NA,NA,NA,NA,1,19.3309587909105,19.2198987730853,9.66438479832551e-20,0.999999999537106,1
"Q92688",3,5,6,3,5,7,23.9204374060045,23.9387567657001,0.210592149481929,0.0409905422246091,0.107007295083058
NA,NA,NA,NA,NA,NA,NA,19.6355069884284,18.5130416250373,-0.83216093547611,0.000359237164498781,0.00176283489210277
"Q9Y316",4,6,NA,NA,NA,2,19.658939203699,19.6610319856646,4.55627450432403e-20,0.999999999775591,1
NA,NA,NA,NA,NA,NA,NA,20.4966730895164,20.0940561550915,-1.86916584654181e-19,0.999999999493815,1
"O95139",1,NA,NA,NA,NA,NA,20.2612244886802,20.3920227304132,0.0292135230213395,0.70528037375915,1
"Q9NRX1",9,8,8,7,10,8,21.1568546199436,21.2013246832965,0.0980798400747884,0.116738240536938,0.258603065652636
"P47018",NA,9,9,NA,NA,NA,20.0651861134127,18.9904968918917,-0.82352616039469,0.00235618178360578,0.00921551014729532
"P64503",NA,NA,NA,NA,NA,1,19.2824903018804,20.336841996383,1.07737925887116,0.00122927148007301,0.00521594550030978
NA,NA,NA,NA,NA,NA,NA,22.3714486354953,21.9646497576617,-0.0912769260887499,0.590177320561922,0.971953747512957
"Q96BD8",NA,3,NA,NA,NA,3,20.3687154281558,20.4146846688856,0.0293526794010266,0.808016845066714,1
"Q9NVN8",5,3,NA,NA,NA,3,19.5038080572671,19.5289390255811,1.3608626478344e-19,0.999999999420694,1
"Q9UHR4",NA,5,6,NA,4,5,19.5726409876128,19.8201599274622,0.20553005344346,0.238292296462407,0.460110651670769
"O94832",NA,NA,NA,NA,NA,7,19.2224094096022,18.968096238232,9.04862427501647e-20,0.999999999697111,1
"P14635",NA,NA,3,NA,NA,5,21.2649862320449,21.3087531274705,0.0316941609164011,0.594890492486812,0.978264365422757
"P09831",NA,NA,NA,NA,NA,4,16.9453264554236,19.4578843683172,0.797178080308921,0.106805358760391,0.24076756341193
"P17442",7,NA,6,NA,NA,NA,19.4175236162793,18.7411177945548,-0.583704930672823,0.000185219417168721,0.000997058938202135
NA,NA,NA,NA,NA,NA,NA,20.8767671793792,19.729497450404,-0.683244691616227,0.0249721710997747,0.0701749618246833
"P53849",7,7,NA,NA,3,5,22.9586479731422,21.6644251324172,-1.10592013110646,2.8240684699531e-06,2.2126795592757e-05
"Q13131",4,5,5,NA,5,5,20.2336519813432,20.1266784504982,5.96242629055922e-20,0.999999999560311,1
"P32608",5,2,NA,NA,NA,NA,20.5444601914284,20.2264545417062,-1.36252003432001e-19,0.999999999429395,1
"P63241",2,3,3,NA,3,3,22.2377724694334,22.3707479876595,7.42532351878359e-11,0.99998928385155,1
"P29012",NA,NA,NA,NA,6,4,18.6994364446229,19.9739961848309,1.36673310756751,4.78917382339506e-05,0.000293700715136382
"Q14CZ7",NA,NA,NA,NA,NA,2,18.526613775904,18.9032667299382,0.465631767402989,0.0234714352302301,0.0664285902742362
"Q96AT9",1,NA,NA,NA,2,NA,21.6283885053132,21.3435653935845,-1.00820250012149e-17,0.999999997675983,1
"Q96HR3",NA,NA,NA,NA,NA,1,19.8287088197508,19.6891939269369,-4.25939065553635e-20,0.999999999904493,1
"P00568",3,NA,4,NA,5,4,21.4373625033006,21.4040948351728,1.17698910787507e-09,0.999948538240509,1
"P32445",NA,4,NA,NA,NA,NA,21.8336577481334,20.5964773840391,-1.09957947817049,1.69013898674379e-08,1.87230965597366e-07
"O95757",19,19,15,22,23,19,20.8476645345795,20.7996860319584,0.153919354138654,0.0039873012040548,0.0145111617590191
"P19174",NA,7,NA,NA,NA,12,19.0118857754522,19.3905886899056,0.320886579714906,0.132535260238022,0.284987003599383
"P12758",NA,1,NA,NA,5,5,19.7272616459394,21.2401543684188,2.08891177680555,3.98982640876572e-10,5.93416879107777e-09
"P49902",NA,NA,2,NA,NA,4,20.0255693824186,20.0675598060279,1.408144637126e-19,0.999999999452823,1
"Q01581",17,15,17,14,18,18,21.9957558747372,22.0078145535453,0.225186102148788,0.000105094485493588,0.000595177953560628
"P45880",18,15,14,15,14,16,23.2891408350357,23.242253653932,0.100307964112133,0.0866919343445243,0.202927134378789
"P0A796",NA,NA,NA,NA,NA,2,19.4520893567648,21.0666885333164,2.27344161493606,1.9427710094373e-06,1.57867922435974e-05
NA,NA,NA,NA,NA,NA,NA,19.7762779169001,19.6124485920583,4.34173725847812e-20,0.999999999802313,1
"Q8IUH3",1,NA,NA,NA,3,NA,19.4571942878013,19.8718053925369,0.59300534122121,0.0041284804645382,0.0149368100248938
"Q6DD87",NA,NA,NA,NA,NA,3,19.5124983561825,19.0329643533529,-5.53743842031851e-20,0.999999999726956,1
"P0ACD4",NA,NA,NA,NA,3,3,20.217782704507,21.5733939634752,0.0931902705793126,0.659846679296131,1
NA,NA,NA,NA,NA,NA,NA,20.3929974720581,19.313138694408,-0.819978411734342,0.00716672827838559,0.0240479697370254
NA,NA,NA,NA,NA,NA,NA,20.5842542681641,19.3365578768726,-2.28307605549973e-19,0.999999999357514,1
"Q49AR2",NA,3,6,4,5,6,19.3999579909996,19.5311683915975,0.231353458566442,0.0304134802489816,0.0832371887506562
"Q8TAC1",2,3,2,NA,4,2,19.471057255783,19.6641466537612,0.313785930866831,0.0851043017990374,0.199800708538349
"Q99426",8,5,4,NA,5,6,21.1628192912694,21.2764673996308,0.152981621475173,0.201611440244828,0.402787434614398
"P39102",NA,1,NA,NA,NA,NA,18.5596286174163,17.3269186417716,-1.01672165394165,0.000964590422036486,0.00419551476669475
"P55036",7,9,5,8,6,8,21.6861309429291,21.6134092099004,5.35929737562599e-09,0.999825541191275,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12611",NA,NA,NA,NA,NA,2,19.5887368177341,18.8510803483644,-0.493389447734692,0.000583042640540472,0.00270107400250386
"Q08647",2,2,2,NA,NA,NA,19.7173058583722,19.0266769495902,-0.475401012522328,0.00643133164839489,0.0219654711683641
NA,NA,NA,NA,NA,NA,NA,19.1506872680024,20.8251853408767,2.29351965692074,8.8429482466136e-05,0.000510700965335124
"Q6P587",NA,NA,2,NA,2,NA,20.1761857556128,20.1098764395286,4.47558780798201e-20,0.999999999854836,1
NA,NA,NA,NA,NA,NA,NA,18.9262702443023,18.2241081371951,-0.178597369381482,0.404319848081414,0.71464176969804
NA,NA,NA,NA,NA,NA,NA,19.2493659956756,19.1378607472167,5.62333861018532e-20,0.999999999830655,1
"Q9UET6",2,2,NA,NA,2,3,20.3140331593891,20.3551346574338,0.289303150087631,0.103698253028336,0.234716682017644
NA,NA,NA,NA,NA,NA,NA,20.6664750970586,19.825133351047,-0.577650826988633,0.0138419147861577,0.0426792372573195
"P32337",NA,NA,NA,NA,NA,2,19.4955897960411,18.3016821675494,-0.987152026980129,0.000310367653253338,0.00155745070122606
"P50416",NA,NA,NA,NA,NA,5,20.4554834014528,20.225801344417,8.32158476009294e-21,0.999999999961904,1
"O43665",NA,NA,4,NA,NA,5,20.178734336986,19.9809825341575,-2.5224811126255e-11,0.999992800512489,1
"P0A6F9",NA,NA,3,NA,5,5,22.365620007193,23.9210204092822,1.70922217004954,4.86633454811792e-08,5.04825359664569e-07
"Q9Y3A3",NA,NA,NA,NA,NA,3,20.6170748335886,20.0642460564383,-1.57191159554786e-19,0.999999999452818,1
"O43805",NA,NA,NA,NA,NA,1,19.9814223899696,19.8777211359324,7.50869178224323e-20,0.999999999676435,1
"P53044",NA,NA,4,NA,NA,NA,20.6024959289333,19.4211464313629,-1.07408882105063,3.87696775397288e-07,3.53319721421174e-06
"P52895",NA,NA,NA,NA,NA,3,19.1109140876706,19.5119483418713,6.12431374498427e-20,0.999999999884432,1
"P04632",4,4,8,8,8,8,21.0446640731515,21.009585202329,0.0884205104601985,0.36022268439319,0.648260667439107
"Q7Z422",1,2,NA,NA,4,2,20.6967408374371,20.5468781178583,-1.48566557435528e-20,0.999999999902297,1
"Q92600",NA,NA,6,NA,3,4,20.2302416870331,20.3707608628825,0.236708343459814,0.0770089731249089,0.183197514292004
NA,NA,NA,NA,NA,NA,NA,21.0586067394022,20.7651905068546,-3.94804680118967e-20,0.999999999845656,1
"Q8NCF5",NA,NA,2,NA,NA,NA,18.3484807902845,18.4808423524808,1.02511033851559e-19,0.999999999627364,1
"P20107",NA,2,2,1,1,NA,21.6841111287151,20.8344440759967,-0.60411824753637,0.00987851282359399,0.031672874737693
"P60604",2,3,4,NA,3,4,20.5058316387929,20.6839317910473,0.0164235270136073,0.811692897857811,1
NA,NA,NA,NA,NA,NA,NA,19.5692010075132,19.6148085970337,6.55797961662564e-20,0.999999999725318,1
NA,NA,NA,NA,NA,NA,NA,18.5471909636892,20.9452742335101,2.30074285551833,0.000951732141082742,0.0041526048608563
"Q96AX1",NA,NA,NA,NA,NA,6,19.5059424905377,19.2418832914292,-8.29052962571092e-18,0.99999999538306,1
"O95793",8,9,11,13,11,14,21.6309023921493,21.5035587945689,0.0644974595186693,0.186145611948709,0.376909210622157
NA,NA,NA,NA,NA,NA,NA,21.5839781113089,21.4701781185059,3.06997487327718e-20,0.999999999816882,1
"P00374",3,3,5,NA,4,5,20.439698644666,20.4574521939013,9.50955324214208e-20,0.999999999425896,1
"O75396",6,NA,5,NA,5,8,20.2351443442962,20.1598390711681,3.97007594399464e-10,0.999963412634719,1
"Q06142",NA,3,NA,NA,NA,NA,19.946312302823,18.6478770118115,-1.12679154615914,5.78154873301632e-05,0.000346892923980979
"P24182",NA,NA,NA,NA,7,7,18.0841691235002,19.6564447380327,1.80500565129146,4.56874800186291e-07,4.11632328089921e-06
NA,NA,NA,NA,NA,NA,NA,19.1543503395517,20.8395545407471,1.89424611510231,5.21156028775734e-06,3.86170355100844e-05
"P43639",2,3,3,NA,NA,NA,20.6044266074533,20.1650730990817,-0.236465590087898,0.125539819761744,0.273448194535981
"O00193",5,3,2,4,4,3,21.0013234277527,21.1009398787087,0.184572077322375,0.187245206199919,0.378859239668083
"O60869",5,NA,5,NA,5,5,22.076722135769,21.8966053061901,-1.46269301133263e-20,0.999999999878723,1
"Q9NVI7",8,6,7,NA,7,7,21.7149736530887,21.7451930727887,5.38307496509815e-20,0.999999999690208,1
"Q12792",NA,NA,NA,NA,NA,2,19.2576983954591,19.2624007489238,-6.05237765496812e-11,0.999996831333473,1
"P33136",NA,NA,NA,6,NA,8,19.1982657419615,20.3140859083276,1.28930635560349,0.00135491365159969,0.00567101867751001
NA,NA,NA,NA,NA,NA,NA,19.7563137518273,18.9008570637225,-0.575788452462342,0.0117617810896457,0.0369846374206991
"P53152",2,1,3,NA,NA,1,21.7177771166063,20.4103011645507,-1.10726924770907,0.000289506906750192,0.00146335458330015
"Q15819",5,NA,NA,NA,3,4,22.3616656870171,22.2153045820636,-1.87762449949511e-21,0.99999999998446,1
"Q13404",3,3,3,NA,NA,3,21.7474122222258,21.5234220974729,-1.29973711525066e-11,0.999997108204764,1
NA,NA,NA,NA,NA,NA,NA,18.7064658854722,18.5051530909606,-5.7921782948262e-20,0.999999999755241,1
"Q05022",20,20,22,NA,6,10,20.7720841045684,19.8700454956921,-0.667524810669565,3.96532844031439e-07,3.60779882684342e-06
